ticker,concept,tag,start,end,calendar_quarter,value_as_filed,filed_as_filed,value_latest,filed_latest,restated,n_filings,form,fiscal_label,derived_q4
AMD,revenue,SalesRevenueGoodsNet,2010-06-27,2010-09-25,2010Q3,1618000000.0,2010-11-03,1618000000.0,2012-02-24,False,3,10-Q,FY2010 Q3,False
AMD,revenue,SalesRevenueNet,2010-09-26,2010-12-25,2010Q4,1649000000.0,2013-02-21,1649000000.0,2013-02-21,False,1,derived(10-K),FY2012 Q4(derived),True
AMD,revenue,SalesRevenueGoodsNet,2010-12-26,2011-04-02,2011Q1,1613000000.0,2011-05-10,1613000000.0,2013-02-21,False,4,10-Q,FY2011 Q1,False
AMD,revenue,SalesRevenueGoodsNet,2011-04-03,2011-07-02,2011Q2,1574000000.0,2011-08-10,1574000000.0,2013-02-21,False,4,10-Q,FY2011 Q2,False
AMD,revenue,SalesRevenueGoodsNet,2011-07-03,2011-10-01,2011Q3,1690000000.0,2011-11-09,1690000000.0,2013-02-21,False,4,10-Q,FY2011 Q3,False
AMD,revenue,SalesRevenueNet,2011-10-02,2011-12-31,2011Q4,1691000000.0,2013-02-21,1691000000.0,2014-02-18,False,2,derived(10-K),FY2012 Q4(derived),True
AMD,revenue,SalesRevenueNet,2012-01-01,2012-03-31,2012Q1,1585000000.0,2013-05-06,1585000000.0,2013-05-06,False,1,10-Q,FY2013 Q1,False
AMD,revenue,SalesRevenueNet,2012-04-01,2012-06-30,2012Q2,1413000000.0,2013-08-01,1413000000.0,2013-08-01,False,1,10-Q,FY2013 Q2,False
AMD,revenue,SalesRevenueNet,2012-07-01,2012-09-29,2012Q3,1269000000.0,2013-10-30,1269000000.0,2013-10-30,False,1,10-Q,FY2013 Q3,False
AMD,revenue,SalesRevenueNet,2012-09-30,2012-12-29,2012Q4,1155000000.0,2013-10-30,1155000000.0,2015-02-19,False,3,derived(10-K),FY2012 Q4(derived),True
AMD,revenue,SalesRevenueNet,2012-12-30,2013-03-30,2013Q1,1088000000.0,2013-05-06,1088000000.0,2014-05-01,False,2,10-Q,FY2013 Q1,False
AMD,revenue,SalesRevenueNet,2013-03-31,2013-06-29,2013Q2,1161000000.0,2013-08-01,1161000000.0,2014-07-31,False,2,10-Q,FY2013 Q2,False
AMD,revenue,SalesRevenueNet,2013-06-30,2013-09-28,2013Q3,1461000000.0,2013-10-30,1461000000.0,2014-10-30,False,2,10-Q,FY2013 Q3,False
AMD,revenue,SalesRevenueNet,2013-09-29,2013-12-28,2013Q4,1589000000.0,2014-02-18,1589000000.0,2016-02-18,False,3,derived(10-K),FY2013 Q4(derived),True
AMD,revenue,SalesRevenueNet,2013-12-29,2014-03-29,2014Q1,1397000000.0,2014-05-01,1397000000.0,2015-04-29,False,2,10-Q,FY2014 Q1,False
AMD,revenue,SalesRevenueNet,2014-03-30,2014-06-28,2014Q2,1441000000.0,2014-07-31,1441000000.0,2015-07-30,False,2,10-Q,FY2014 Q2,False
AMD,revenue,SalesRevenueNet,2014-06-29,2014-09-27,2014Q3,1429000000.0,2014-10-30,1429000000.0,2015-11-03,False,2,10-Q,FY2014 Q3,False
AMD,revenue,SalesRevenueNet,2014-09-28,2014-12-27,2014Q4,1239000000.0,2015-02-19,1239000000.0,2017-02-21,False,3,derived(10-K),FY2014 Q4(derived),True
